responseTime,correctCount,incorrectCount,rememberRate,daysSinceLastLearn,isCorrect
7.14,4,5,0.4545,7,0
8.54,1,5,0.25,11,0
2.52,8,0,0.9,23,0
6.86,0,1,0.3333,24,0
3.42,13,2,0.8235,30,0
4.08,14,0,0.9375,21,0
3.89,10,1,0.8462,5,1
2.94,8,2,0.75,16,0
4.06,3,2,0.5714,9,0
8.01,3,5,0.4,17,0
9.49,2,6,0.3,6,0
7.32,1,3,0.3333,12,0
1.9,15,2,0.8421,3,1
1.3,12,1,0.8667,7,1
3.47,10,0,0.9167,7,1
2.46,13,0,0.9333,3,1
1.78,12,2,0.8125,59,0
2.5,9,0,0.9091,17,0
3.52,11,0,0.9231,42,0
1.44,13,0,0.9333,2,1
5.3,9,3,0.7143,12,0
6.63,1,1,0.5,27,0
2.91,7,2,0.7273,25,0
4.77,11,3,0.75,18,0
6.52,0,3,0.2,11,0
2.97,9,1,0.8333,39,0
3.42,7,1,0.8,1,1
2.23,6,2,0.7,7,0
3.96,5,1,0.75,3,1
2.51,15,1,0.8889,1,1
3.54,7,5,0.5714,3,1
4.71,9,5,0.625,2,1
7.88,2,4,0.375,11,0
3.28,2,2,0.5,10,0
2.43,12,0,0.9286,7,1
3.6,13,0,0.9333,5,1
5.68,0,5,0.1429,24,0
1.37,7,0,0.8889,1,1
7.14,5,4,0.5455,3,0
2.78,9,1,0.8333,12,0
4.18,10,2,0.7857,31,0
4.72,4,3,0.5556,11,1
2.77,11,3,0.75,26,0
3.8,10,3,0.7333,36,0
2.13,9,2,0.7692,3,1
3.62,15,0,0.9412,26,1
3.48,4,4,0.5,7,1
1.64,9,2,0.7692,0,1
8.97,1,4,0.2857,12,1
4.76,4,2,0.625,5,1
5.17,9,2,0.7692,15,0
9.01,1,6,0.2222,14,0
3.19,6,1,0.7778,0,1
2.34,10,0,0.9167,33,0
7.98,0,1,0.3333,5,0
7.13,7,5,0.5714,10,1
3.24,7,0,0.8889,6,1
3.29,11,1,0.8571,1,1
4.57,12,0,0.9286,26,1
7.38,8,1,0.8182,8,1
1.09,9,0,0.9091,7,1
1.8,6,2,0.7,6,1
2.05,8,0,0.9,50,0
3.3,13,3,0.7778,43,0
3.85,8,5,0.6,5,1
7.08,9,1,0.8333,6,1
3.97,9,1,0.8333,4,1
2.63,12,2,0.8125,0,1
9.81,3,7,0.3333,28,0
2.78,5,2,0.6667,4,1
9.77,0,4,0.1667,17,0
6.27,5,1,0.75,6,1
9.08,2,6,0.3,10,0
1.82,9,0,0.9091,60,0
9.93,0,1,0.3333,6,0
3.32,9,1,0.8333,6,1
1.68,13,0,0.9333,2,0
3.62,9,3,0.7143,17,1
5.82,7,5,0.5714,5,1
1.97,10,1,0.8462,3,1
9.56,2,6,0.3,4,0
2.58,11,3,0.75,40,0
5.42,1,7,0.2,17,0
6.21,8,2,0.75,15,1
5.45,2,2,0.5,22,0
3.07,13,3,0.7778,33,1
6.44,2,7,0.2727,12,0
2.99,6,1,0.7778,30,0
2.2,5,2,0.6667,7,0
6.34,1,7,0.2,7,0
3.91,14,1,0.8824,1,1
3.16,10,0,0.9167,3,1
4.45,7,1,0.8,49,0
7.58,0,7,0.1111,28,0
3.33,14,0,0.9375,3,1
1.21,5,2,0.6667,5,1
9.12,0,5,0.1429,9,0
4.37,12,0,0.9286,44,1
3.27,13,2,0.8235,6,1
7.55,3,6,0.3636,20,0
2.29,15,0,0.9412,33,0
7.88,0,2,0.25,22,0
2.4,15,1,0.8889,2,1
7.11,5,3,0.6,10,1
2.58,12,2,0.8125,4,1
9.98,2,4,0.375,9,0
5.4,0,1,0.3333,15,0
4.44,6,1,0.7778,23,1
3.82,5,1,0.75,3,1
3.62,7,3,0.6667,40,1
7.7,0,6,0.125,12,0
7.54,0,1,0.3333,19,0
1.7,11,1,0.8571,31,0
3.0,12,3,0.7647,43,0
2.13,11,0,0.9231,1,1
3.32,4,3,0.5556,4,1
2.74,8,5,0.6,12,1
5.18,3,7,0.3333,14,0
3.43,11,2,0.8,24,0
4.37,9,1,0.8333,16,1
3.63,8,2,0.75,0,1
3.41,15,1,0.8889,24,0
3.68,11,2,0.8,2,1
6.32,2,4,0.375,6,0
3.83,9,2,0.7692,28,0
9.51,3,2,0.5714,16,0
5.33,2,2,0.5,16,0
3.48,10,0,0.9167,31,1
1.12,9,0,0.9091,6,1
8.98,3,3,0.5,15,0
1.92,7,2,0.7273,6,1
3.14,12,2,0.8125,0,0
2.24,8,2,0.75,39,1
8.56,0,3,0.2,5,0
4.1,8,3,0.6923,58,0
3.29,3,3,0.5,17,0
6.43,2,4,0.375,8,0
3.94,9,2,0.7692,43,0
7.87,0,5,0.1429,20,0
3.59,12,2,0.8125,3,1
2.44,14,1,0.8824,7,1
2.28,6,2,0.7,2,1
3.0,2,5,0.3333,8,0
3.66,7,2,0.7273,49,0
2.58,6,2,0.7,20,0
6.49,2,1,0.6,14,0
1.91,12,2,0.8125,15,1
1.71,13,2,0.8235,33,0
4.62,6,2,0.7,9,0
3.05,13,0,0.9333,36,1
3.84,6,1,0.7778,1,1
2.5,8,0,0.9,58,0
7.36,4,2,0.625,9,0
1.58,8,0,0.9,4,0
1.17,8,2,0.75,5,0
6.98,9,2,0.7692,3,1
6.48,2,6,0.3,14,0
2.83,9,1,0.8333,28,1
1.43,15,1,0.8889,2,1
2.67,8,3,0.6923,49,0
3.05,15,0,0.9412,1,1
2.04,7,2,0.7273,22,0
6.27,8,5,0.6,15,1
3.43,9,0,0.9091,1,1
2.49,13,3,0.7778,58,0
7.43,2,2,0.5,15,0
9.83,1,4,0.2857,8,0
5.78,1,6,0.2222,5,0
2.88,14,0,0.9375,47,0
1.38,15,0,0.9412,3,1
4.12,10,1,0.8462,17,1
3.22,7,1,0.8,23,0
4.74,10,2,0.7857,25,0
5.53,0,7,0.1111,11,0
3.04,5,0,0.8571,7,1
3.86,6,5,0.5385,17,1
3.93,4,2,0.625,10,0
8.09,2,7,0.2727,25,0
2.46,8,3,0.6923,23,1
4.55,4,4,0.5,2,0
2.55,9,2,0.7692,4,0
2.59,14,0,0.9375,2,1
2.94,14,0,0.9375,2,1
5.28,3,6,0.3636,11,0
3.29,7,4,0.6154,2,1
2.42,15,0,0.9412,3,1
4.91,9,3,0.7143,36,1
3.1,4,4,0.5,11,0
5.64,1,2,0.4,6,0
8.66,0,2,0.25,15,0
7.02,3,4,0.4444,6,0
7.71,1,6,0.2222,26,0
3.23,11,2,0.8,60,0
3.1,7,5,0.5714,15,0
4.3,5,1,0.75,17,0
2.95,9,2,0.7692,4,1
5.33,9,5,0.625,4,1
8.88,1,6,0.2222,11,0
3.67,7,3,0.6667,17,0
3.97,2,1,0.6,5,1
6.59,6,2,0.7,4,1
5.02,4,1,0.7143,14,0
3.01,7,2,0.7273,0,1
7.09,1,4,0.2857,12,0
3.2,6,3,0.6364,17,0
3.59,4,1,0.7143,2,0
4.4,9,3,0.7143,34,0
7.01,3,4,0.4444,12,0
2.23,12,2,0.8125,49,0
4.96,15,2,0.8421,39,0
2.15,14,3,0.7895,15,1
8.67,3,4,0.4444,28,0
9.7,2,7,0.2727,18,0
6.98,5,4,0.5455,15,1
2.98,14,2,0.8333,2,1
1.21,7,1,0.8,7,0
3.25,6,2,0.7,1,1
9.62,3,1,0.6667,30,0
8.55,0,5,0.1429,14,0
2.74,5,1,0.75,15,0
4.08,9,5,0.625,16,0
3.73,14,0,0.9375,4,1
3.97,14,2,0.8333,0,1
2.85,4,1,0.7143,8,0
3.83,8,0,0.9,7,1
2.38,13,0,0.9333,2,0
2.02,9,0,0.9091,57,0
5.78,3,1,0.6667,8,0
9.0,0,6,0.125,30,0
6.53,3,2,0.5714,3,1
2.83,15,1,0.8889,21,0
3.25,15,1,0.8889,17,1
3.38,12,2,0.8125,5,0
5.83,3,6,0.3636,26,0
2.68,15,3,0.8,48,0
1.12,12,1,0.8667,3,1
4.85,9,4,0.6667,10,1
5.96,3,6,0.3636,10,1
3.25,9,0,0.9091,1,1
2.53,4,3,0.5556,11,0
3.13,3,4,0.4444,5,1
2.71,13,3,0.7778,57,0
2.18,15,1,0.8889,3,0
1.6,7,2,0.7273,2,1
2.89,12,1,0.8667,2,1
2.96,8,2,0.75,6,1
9.72,3,1,0.6667,30,0
5.92,4,2,0.625,18,0
1.19,9,2,0.7692,7,1
3.12,10,0,0.9167,0,1
1.74,7,1,0.8,1,1
4.49,13,1,0.875,28,1
7.44,2,7,0.2727,26,0
2.07,10,2,0.7857,3,1
2.66,15,0,0.9412,1,1
1.89,11,0,0.9231,0,1
6.74,2,2,0.5,25,0
2.69,11,1,0.8571,51,1
3.26,14,0,0.9375,57,0
2.17,9,2,0.7692,32,0
1.67,7,1,0.8,6,0
1.73,14,1,0.8824,43,0
3.11,11,1,0.8571,3,0
2.08,8,0,0.9,37,0
6.62,1,2,0.4,13,0
7.7,2,3,0.4286,11,0
6.35,3,2,0.5714,10,0
8.93,2,2,0.5,6,1
4.3,12,3,0.7647,42,0
1.72,11,0,0.9231,5,1
1.66,12,1,0.8667,1,1
5.77,2,2,0.5,5,0
3.86,10,2,0.7857,5,1
3.58,4,4,0.5,8,0
5.15,3,3,0.5,9,0
2.75,8,0,0.9,17,1
1.59,9,2,0.7692,15,0
9.84,1,1,0.5,7,0
9.77,2,7,0.2727,28,0
3.48,14,2,0.8333,60,0
9.44,0,5,0.1429,24,0
3.93,6,1,0.7778,1,1
5.85,3,5,0.4,13,0
4.03,15,0,0.9412,42,0
4.71,9,3,0.7143,36,0
3.43,11,3,0.75,30,0
3.82,8,1,0.8182,60,0
4.86,15,1,0.8889,57,1
2.92,13,1,0.875,5,1
2.94,2,2,0.5,5,1
8.44,1,4,0.2857,19,0
3.37,7,4,0.6154,2,1
2.18,12,2,0.8125,6,0
7.81,1,7,0.2,22,0
5.02,8,3,0.6923,16,0
1.39,12,1,0.8667,6,1
3.44,11,0,0.9231,2,1
2.55,14,2,0.8333,43,0
4.99,9,3,0.7143,54,0
3.07,14,0,0.9375,23,1
1.02,11,0,0.9231,3,1
9.55,0,3,0.2,28,0
7.7,0,6,0.125,9,0
2.49,12,0,0.9286,0,1
1.87,10,0,0.9167,2,1
2.54,8,5,0.6,17,0
3.4,8,1,0.8182,3,1
2.67,11,0,0.9231,3,0
8.56,2,3,0.4286,5,0
2.68,8,0,0.9,5,0
5.2,2,3,0.4286,5,1
8.84,2,1,0.6,9,0
6.88,2,3,0.4286,17,0
5.52,1,1,0.5,4,0
7.42,8,3,0.6923,14,1
2.64,15,2,0.8421,24,1
4.83,2,4,0.375,8,0
5.64,6,1,0.7778,17,0
1.79,6,0,0.875,1,1
2.49,6,2,0.7,34,0
3.97,15,0,0.9412,48,0
7.37,2,1,0.6,7,1
2.29,15,3,0.8,47,0
3.8,9,1,0.8333,6,1
1.56,13,0,0.9333,56,0
6.65,7,5,0.5714,11,0
3.16,6,0,0.875,4,0
2.77,11,3,0.75,47,1
4.01,3,1,0.6667,3,1
5.11,3,1,0.6667,18,0
5.17,0,1,0.3333,6,0
2.99,6,2,0.7,19,0
1.56,6,0,0.875,49,0
2.78,9,3,0.7143,20,0
3.71,14,0,0.9375,0,1
5.83,3,6,0.3636,15,0
3.86,7,1,0.8,0,1
9.54,3,5,0.4,16,0
7.42,2,3,0.4286,11,0
4.48,7,1,0.8,31,0
2.85,15,2,0.8421,28,0
1.78,11,1,0.8571,27,0
3.79,15,3,0.8,54,0
7.46,3,4,0.4444,30,0
1.71,5,1,0.75,4,1
3.45,12,0,0.9286,30,1
1.03,14,1,0.8824,3,1
6.51,7,5,0.5714,3,1
1.4,13,1,0.875,5,1
2.22,5,1,0.75,5,1
2.11,13,2,0.8235,3,1
8.31,2,1,0.6,22,0
4.89,8,1,0.8182,14,1
2.91,11,1,0.8571,7,1
2.36,14,0,0.9375,2,1
3.43,14,0,0.9375,6,1
2.96,15,1,0.8889,5,1
2.3,10,0,0.9167,3,1
5.25,4,1,0.7143,4,0
8.48,3,3,0.5,20,0
6.97,5,2,0.6667,16,1
5.3,3,2,0.5714,4,1
6.97,1,7,0.2,19,0
1.13,14,0,0.9375,3,1
2.13,12,2,0.8125,47,0
4.65,12,0,0.9286,53,0
3.01,9,3,0.7143,13,1
1.83,8,3,0.6923,41,0
3.25,6,2,0.7,16,1
4.53,7,2,0.7273,24,1
6.74,4,1,0.7143,4,1
1.84,10,0,0.9167,7,1
4.72,6,2,0.7,14,1
3.26,12,0,0.9286,58,0
4.66,12,3,0.7647,18,1
5.21,4,2,0.625,16,1
4.1,8,2,0.75,26,0
3.56,5,4,0.5455,16,1
1.74,10,2,0.7857,58,0
4.66,12,2,0.8125,46,1
9.71,0,4,0.1667,8,0
7.48,0,3,0.2,5,0
3.18,7,1,0.8,59,0
4.68,15,2,0.8421,59,0
3.52,10,2,0.7857,56,0
5.61,0,6,0.125,22,0
3.18,6,2,0.7,3,1
3.79,12,3,0.7647,22,0
3.29,14,0,0.9375,4,1
3.82,15,2,0.8421,42,0
9.98,0,6,0.125,3,0
5.36,1,1,0.5,6,0
1.82,15,3,0.8,47,1
6.95,3,4,0.4444,12,1
2.81,12,0,0.9286,5,0
3.54,8,3,0.6923,40,0
9.26,2,5,0.3333,18,0
4.34,4,5,0.4545,2,1
4.24,13,1,0.875,26,1
2.76,8,1,0.8182,3,1
1.75,7,0,0.8889,4,1
5.94,1,6,0.2222,3,0
5.66,3,4,0.4444,5,0
5.7,9,2,0.7692,16,0
7.27,5,5,0.5,15,0
2.97,8,2,0.75,20,0
6.21,3,5,0.4,27,1
3.47,7,1,0.8,46,0
7.25,3,1,0.6667,16,0
2.34,5,0,0.8571,5,1
7.43,2,4,0.375,8,1
4.2,6,3,0.6364,47,0
2.97,12,2,0.8125,24,0
2.52,12,1,0.8667,0,1
8.4,3,3,0.5,15,0
4.94,6,5,0.5385,10,0
7.56,2,3,0.4286,27,0
3.81,11,2,0.8,0,1
4.22,11,2,0.8,34,0
5.01,2,3,0.4286,9,0
3.06,9,0,0.9091,1,1
4.38,11,3,0.75,50,0
3.21,13,1,0.875,53,1
5.15,9,4,0.6667,13,0
3.39,4,3,0.5556,11,0
3.77,6,1,0.7778,3,1
6.09,2,7,0.2727,16,0
3.28,7,2,0.7273,15,0
3.55,7,0,0.8889,7,1
1.06,8,0,0.9,6,1
1.54,11,0,0.9231,3,1
3.79,6,1,0.7778,9,1
5.48,3,5,0.4,16,0
3.05,10,0,0.9167,55,0
6.42,6,3,0.6364,15,0
1.35,5,2,0.6667,7,1
5.18,9,4,0.6667,17,1
4.22,4,2,0.625,5,1
5.89,0,7,0.1111,10,0
7.28,1,3,0.3333,25,0
4.93,15,3,0.8,32,0
4.54,11,0,0.9231,41,1
6.64,3,1,0.6667,12,0
1.81,11,2,0.8,6,1
2.99,9,4,0.6667,2,1
3.32,3,3,0.5,9,1
2.45,10,0,0.9167,5,0
2.2,7,2,0.7273,22,0
7.85,3,2,0.5714,19,0
1.48,13,1,0.875,4,1
9.87,3,1,0.6667,21,0
2.19,8,0,0.9,4,1
2.59,11,2,0.8,5,1
2.84,12,1,0.8667,6,1
1.99,11,0,0.9231,3,0
2.82,10,3,0.7333,39,1
4.12,5,5,0.5,17,0
6.76,3,3,0.5,17,1
2.49,10,2,0.7857,43,0
9.42,0,3,0.2,28,1
4.37,7,1,0.8,42,1
3.48,10,3,0.7333,16,1
1.67,12,0,0.9286,6,1
8.06,3,1,0.6667,7,1
3.5,8,3,0.6923,51,0
6.2,8,1,0.8182,8,1
4.04,10,2,0.7857,52,1
3.23,13,3,0.7778,35,0
3.76,9,1,0.8333,54,0
3.35,12,0,0.9286,7,1
3.41,5,2,0.6667,6,1
6.24,7,5,0.5714,3,1
7.14,2,3,0.4286,7,1
7.63,3,6,0.3636,21,0
4.94,5,3,0.6,13,0
6.02,1,7,0.2,18,0
6.67,1,7,0.2,9,0
6.74,2,5,0.3333,6,1
4.14,4,1,0.7143,8,1
10.0,1,5,0.25,28,0
6.13,0,5,0.1429,9,0
1.99,10,3,0.7333,17,1
8.4,1,1,0.5,29,0
5.48,4,1,0.7143,18,0
4.5,6,5,0.5385,17,0
3.4,7,2,0.7273,39,1
8.24,0,1,0.3333,18,0
1.67,13,1,0.875,6,1
7.33,2,5,0.3333,19,0
2.06,9,1,0.8333,27,0
1.62,8,2,0.75,1,1
3.07,13,1,0.875,36,0
8.87,1,1,0.5,15,0
1.84,9,0,0.9091,53,0
3.79,5,0,0.8571,7,0
1.79,14,2,0.8333,44,0
1.91,6,1,0.7778,38,1
8.69,1,4,0.2857,5,0
4.7,8,1,0.8182,17,1
2.37,15,0,0.9412,0,1
4.18,6,1,0.7778,26,0
3.41,14,2,0.8333,6,1
4.08,8,1,0.8182,58,0
2.76,8,2,0.75,2,1
1.46,14,1,0.8824,5,1
2.35,11,2,0.8,33,0
6.3,5,1,0.75,17,0
4.8,6,1,0.7778,44,0
2.25,10,1,0.8462,0,1
4.1,7,5,0.5714,9,1
8.73,0,3,0.2,24,0
6.41,4,1,0.7143,16,0
7.88,0,7,0.1111,7,0
3.44,5,3,0.6,5,0
5.02,3,4,0.4444,18,0
1.46,12,0,0.9286,7,1
3.49,9,1,0.8333,17,0
2.2,6,0,0.875,4,0
5.8,7,4,0.6154,6,1
7.8,3,7,0.3333,17,0
2.64,7,3,0.6667,9,1
6.51,1,1,0.5,22,0
6.89,3,6,0.3636,14,0
7.01,3,2,0.5714,15,1
2.8,11,2,0.8,1,1
1.2,12,1,0.8667,3,1
7.66,3,5,0.4,25,0
6.54,3,5,0.4,14,0
2.02,15,0,0.9412,5,1
6.83,7,5,0.5714,14,1
4.8,9,2,0.7692,12,0
6.35,8,3,0.6923,7,1
6.81,1,2,0.4,27,0
3.36,15,1,0.8889,45,0
5.65,1,1,0.5,15,0
2.44,14,3,0.7895,58,0
8.23,1,5,0.25,30,0
3.22,13,2,0.8235,4,1
2.96,4,4,0.5,12,0
6.71,0,5,0.1429,29,0
1.82,12,1,0.8667,42,0
6.1,8,2,0.75,12,0
5.32,0,2,0.25,14,0
3.03,7,2,0.7273,7,1
3.55,12,2,0.8125,40,1
1.8,7,2,0.7273,4,1
3.23,13,2,0.8235,4,1
2.13,9,3,0.7143,42,0
1.89,12,1,0.8667,55,0
1.47,5,0,0.8571,7,0
5.82,1,7,0.2,7,0
3.93,10,0,0.9167,5,1
4.86,8,0,0.9,23,0
2.84,11,2,0.8,48,0
3.24,7,0,0.8889,7,0
5.12,8,2,0.75,5,1
4.4,4,3,0.5556,16,0
2.64,11,0,0.9231,6,0
2.87,3,3,0.5,9,1
3.26,6,4,0.5833,9,0
5.34,0,1,0.3333,22,0
4.51,12,2,0.8125,40,1
3.77,13,0,0.9333,4,1
1.39,11,0,0.9231,5,1
4.16,9,2,0.7692,51,0
9.27,1,3,0.3333,11,0
6.41,6,5,0.5385,16,0
9.4,2,6,0.3,20,1
8.44,2,7,0.2727,17,0
6.19,1,3,0.3333,3,0
4.88,13,2,0.8235,18,1
3.91,7,3,0.6667,30,0
3.9,14,2,0.8333,5,1
3.44,8,5,0.6,14,0
5.16,2,1,0.6,22,1
3.87,8,3,0.6923,12,1
3.28,14,2,0.8333,45,0
6.82,2,5,0.3333,5,0
3.93,8,2,0.75,11,0
2.92,7,4,0.6154,7,0
2.78,8,1,0.8182,1,1
3.84,9,4,0.6667,10,0
3.72,15,2,0.8421,36,1
3.7,5,1,0.75,11,1
7.51,3,7,0.3333,6,0
9.34,1,4,0.2857,16,0
7.05,7,2,0.7273,10,0
2.82,12,1,0.8667,1,1
5.13,2,3,0.4286,17,0
2.69,8,1,0.8182,54,0
4.44,12,1,0.8667,33,1
2.62,9,1,0.8333,0,1
5.57,3,3,0.5,18,0
5.78,7,2,0.7273,11,1
7.88,2,6,0.3,19,0
1.15,9,0,0.9091,4,1
4.82,8,1,0.8182,3,1
8.93,2,7,0.2727,5,0
1.66,7,1,0.8,29,1
5.46,7,3,0.6667,13,0
2.57,11,2,0.8,57,0
3.2,10,0,0.9167,6,1
2.8,13,0,0.9333,32,0
7.32,1,1,0.5,26,0
2.69,6,1,0.7778,13,0
1.73,10,2,0.7857,28,1
8.61,0,7,0.1111,7,0
3.58,9,3,0.7143,6,1
1.82,7,0,0.8889,6,0
4.2,8,3,0.6923,23,1
8.99,3,7,0.3333,23,0
5.04,3,1,0.6667,17,0
3.16,13,0,0.9333,58,0
2.0,15,0,0.9412,16,1
1.81,9,0,0.9091,4,1
7.9,3,1,0.6667,19,0
2.67,6,1,0.7778,3,1
2.48,13,0,0.9333,30,1
4.76,5,1,0.75,13,0
2.24,7,1,0.8,6,0
6.8,7,2,0.7273,15,1
1.51,7,0,0.8889,28,0
1.46,12,0,0.9286,1,1
7.24,7,2,0.7273,16,1
8.15,1,4,0.2857,5,0
6.92,1,7,0.2,15,0
1.04,15,0,0.9412,0,1
3.22,9,1,0.8333,43,0
3.68,7,3,0.6667,13,0
2.93,9,3,0.7143,8,1
3.9,13,1,0.875,5,1
3.93,8,4,0.6429,9,1
2.79,8,2,0.75,3,1
4.9,5,3,0.6,9,0
4.77,6,1,0.7778,9,1
2.87,9,1,0.8333,7,1
5.6,2,1,0.6,12,0
3.63,12,0,0.9286,6,1
5.46,2,2,0.5,4,0
4.95,5,1,0.75,12,1
3.76,7,2,0.7273,7,1
3.76,5,2,0.6667,6,0
5.71,3,5,0.4,5,0
2.43,13,0,0.9333,5,1
5.82,1,4,0.2857,20,0
2.42,8,2,0.75,1,1
7.7,0,7,0.1111,9,0
5.77,6,3,0.6364,18,0
9.17,2,1,0.6,5,0
3.41,9,2,0.7692,16,0
3.31,13,3,0.7778,59,0
4.55,2,4,0.375,11,0
3.21,13,2,0.8235,6,1
1.65,10,0,0.9167,0,1
2.75,14,0,0.9375,53,0
1.71,9,0,0.9091,4,1
1.9,7,0,0.8889,27,0
3.46,6,2,0.7,0,1
3.05,6,2,0.7,4,1
5.39,3,4,0.4444,17,0
6.99,3,1,0.6667,16,0
8.28,0,1,0.3333,7,0
2.49,15,1,0.8889,56,0
3.88,2,1,0.6,3,1
7.47,6,4,0.5833,17,0
1.52,14,2,0.8333,7,1
1.44,8,2,0.75,2,1
3.09,10,1,0.8462,23,1
4.24,2,2,0.5,6,0
5.89,2,7,0.2727,7,0
6.78,2,7,0.2727,8,0
5.69,2,3,0.4286,20,0
8.05,0,6,0.125,7,0
6.36,0,5,0.1429,11,0
5.88,9,3,0.7143,4,1
10.0,0,2,0.25,11,0
1.5,10,1,0.8462,27,0
7.22,4,3,0.5556,17,0
6.79,3,6,0.3636,10,0
2.81,4,3,0.5556,12,0
3.3,2,1,0.6,7,0
6.28,5,1,0.75,8,0
8.51,3,3,0.5,12,0
1.83,8,2,0.75,3,1
6.95,5,3,0.6,8,1
5.05,1,7,0.2,21,0
1.05,11,1,0.8571,5,1
6.11,3,7,0.3333,14,0
6.71,9,4,0.6667,5,1
4.99,2,5,0.3333,14,0
1.85,11,3,0.75,22,0
3.79,11,2,0.8,0,1
2.56,5,4,0.5455,6,0
4.51,9,0,0.9091,53,0
2.8,5,1,0.75,18,0
2.21,13,3,0.7778,35,1
3.58,12,0,0.9286,46,0
3.8,9,1,0.8333,7,1
5.72,2,4,0.375,10,0
2.16,7,1,0.8,7,0
2.82,14,2,0.8333,7,0
3.92,13,1,0.875,23,1
9.41,1,6,0.2222,17,0
5.74,5,4,0.5455,3,1
9.56,0,5,0.1429,12,0
1.26,5,2,0.6667,7,1
3.7,10,0,0.9167,35,0
1.55,9,2,0.7692,3,0
2.44,13,0,0.9333,4,1
4.63,10,1,0.8462,41,0
4.07,15,0,0.9412,25,1
6.89,7,1,0.8,13,1
1.91,13,2,0.8235,60,0
1.73,6,1,0.7778,5,1
5.63,2,6,0.3,4,0
3.3,15,3,0.8,33,0
4.62,8,3,0.6923,55,0
8.9,0,7,0.1111,16,0
6.86,2,5,0.3333,17,0
7.54,0,3,0.2,7,0
3.93,9,0,0.9091,57,0
6.26,6,2,0.7,3,0
1.69,7,3,0.6667,54,0
1.9,7,2,0.7273,5,0
1.42,13,1,0.875,3,1
5.79,4,3,0.5556,7,1
7.25,1,3,0.3333,23,0
2.47,6,0,0.875,34,0
1.98,7,1,0.8,30,0
5.07,3,7,0.3333,11,0
2.57,10,1,0.8462,44,0
5.27,1,2,0.4,19,0
8.52,2,2,0.5,25,0
5.09,5,5,0.5,17,1
4.71,6,2,0.7,7,0
2.95,6,2,0.7,3,0
3.57,5,0,0.8571,7,0
2.23,5,2,0.6667,3,0
9.1,0,4,0.1667,7,0
2.99,12,0,0.9286,4,1
6.39,3,5,0.4,11,0
6.19,1,7,0.2,21,0
5.38,3,3,0.5,6,1
3.1,14,2,0.8333,6,0
6.76,1,6,0.2222,14,0
2.25,5,1,0.75,5,0
3.01,7,1,0.8,31,0
7.4,1,4,0.2857,23,0
6.72,7,4,0.6154,18,1
6.86,6,1,0.7778,17,0
2.48,10,2,0.7857,3,1
5.81,7,2,0.7273,9,1
8.51,0,6,0.125,14,0
3.58,9,0,0.9091,4,1
8.68,2,3,0.4286,6,0
3.83,14,1,0.8824,35,1
3.71,9,3,0.7143,7,1
3.26,9,3,0.7143,11,1
1.73,13,2,0.8235,45,0
3.42,10,1,0.8462,6,1
4.97,13,3,0.7778,27,0
4.11,6,1,0.7778,43,0
3.88,5,0,0.8571,5,1
5.41,2,7,0.2727,8,0
6.51,5,4,0.5455,15,0
7.17,2,3,0.4286,13,0
6.97,9,5,0.625,14,1
2.77,6,0,0.875,60,0
3.92,10,1,0.8462,28,1
1.47,14,2,0.8333,5,1
7.92,2,6,0.3,3,1
4.75,3,4,0.4444,7,0
4.58,8,0,0.9,29,0
4.35,9,0,0.9091,24,1
2.0,14,2,0.8333,4,1
4.63,8,2,0.75,35,0
6.86,2,4,0.375,15,0
2.98,12,2,0.8125,24,1
5.37,2,2,0.5,5,0
3.61,8,2,0.75,18,1
2.84,10,2,0.7857,34,0
3.21,13,0,0.9333,6,1
4.97,9,2,0.7692,26,1
4.34,6,3,0.6364,10,1
4.5,7,3,0.6667,41,0
7.93,3,5,0.4,21,0
1.89,8,2,0.75,3,1
8.58,2,5,0.3333,6,0
5.66,7,1,0.8,6,1
3.64,9,0,0.9091,3,1
9.45,2,4,0.375,28,0
3.16,11,1,0.8571,6,1
1.88,11,2,0.8,0,1
6.73,0,1,0.3333,15,0
8.87,0,6,0.125,29,0
7.46,1,3,0.3333,19,0
3.55,15,2,0.8421,27,0
2.98,14,2,0.8333,7,1
4.25,9,5,0.625,17,1
2.35,10,2,0.7857,0,1
2.27,15,3,0.8,44,1
9.96,3,7,0.3333,4,0
3.27,5,0,0.8571,1,1
5.13,3,6,0.3636,30,0
1.8,7,3,0.6667,41,0
3.69,3,3,0.5,13,0
4.78,7,4,0.6154,3,1
5.21,7,4,0.6154,5,1
7.72,3,2,0.5714,7,0
2.88,6,1,0.7778,7,1
4.81,13,2,0.8235,54,0
9.63,0,5,0.1429,8,0
3.08,13,0,0.9333,3,1
3.59,6,0,0.875,56,0
4.74,7,2,0.7273,18,0
3.74,14,2,0.8333,48,0
4.67,3,5,0.4,10,0
7.15,3,2,0.5714,7,1
2.54,10,1,0.8462,47,0
7.26,1,7,0.2,11,0
4.25,7,3,0.6667,7,0
4.93,5,4,0.5455,4,1
8.93,2,3,0.4286,28,0
2.3,8,1,0.8182,59,0
3.57,6,0,0.875,7,1
3.25,2,4,0.375,12,0
4.41,6,5,0.5385,6,0
4.84,3,2,0.5714,16,0
4.99,2,4,0.375,11,0
8.56,3,5,0.4,27,0
7.26,0,5,0.1429,8,0
1.76,12,2,0.8125,53,0
3.65,3,1,0.6667,11,1
3.17,11,1,0.8571,6,0
5.22,0,1,0.3333,11,0
8.97,1,2,0.4,7,0
2.58,5,2,0.6667,7,1
